EmployeeID,Gender,Age,EthnicGroup,WorkType,BusinessUnit,CostCentre,HireDate,RemainsEmployed,PayType,SeperationReason,AgeGroup,TenureDays,TernureMonths,LeaveBalance,SickDaysLast12Mths,CurrentSalary,CurrentEmployeeRating
9582,Male,22,Group A,Full Time,Wellington,Exec Mgmt,5/29/2014,Yes,Salary,Voluntary,<30,700,23,13,6,422000.0,4
26588,Male,52,Group A,Contract,Christchurch,Research,5/29/2014,No,Salary,Voluntary,50+,700,23,11,11,108000.0,2
11090,Male,30,Group B,Full Time,Hamilton,Sales & Marketing,5/30/2014,No,Salary,Involuntary,30-49,699,23,6,2,82000.0,1
9724,Male,26,Group A,Full Time,Nelson,HR,5/30/2014,Yes,Salary,Involuntary,<30,699,23,13,11,51000.0,2
18622,Female,19,Group A,Part Time,Auckland,Manufacturing,5/30/2014,Yes,Salary,Involuntary,<30,699,23,25,12,49000.0,5
25512,Female,23,Group A,Full Time,Auckland,Legal,5/30/2014,No,Hourly,Voluntary,<30,699,23,15,5,92000.0,3
29458,Male,23,Group B,Part Time,Dunedin,IT,5/30/2014,No,Salary,Voluntary,<30,699,23,11,6,92000.0,4
28736,Female,24,Group C,Contract,Wellington,Facilities,5/30/2014,Yes,Salary,Voluntary,<30,699,23,13,6,49000.0,1
20854,Male,21,Group A,Contract,Dunedin,Exec Mgmt,5/30/2014,No,Salary,Involuntary,<30,699,23,8,12,491000.0,5
8494,Male,46,Group B,Full Time,Auckland,HR,5/30/2014,Yes,Hourly,Voluntary,30-49,699,23,5,6,75000.0,5
5208,Male,21,Group C,Full Time,Wellington,Sales & Marketing,5/30/2014,Yes,Salary,Voluntary,<30,699,23,13,2,44000.0,1
29574,Female,19,Group B,Full Time,Christchurch,Legal,5/30/2014,No,Salary,Voluntary,<30,699,23,6,1,129000.0,3
26982,Male,54,Group B,Full Time,Auckland,HR,5/30/2014,Yes,Hourly,Voluntary,50+,699,23,2,0,98000.0,4
32636,Female,17,Group A,Full Time,Auckland,HR,5/30/2014,Yes,Hourly,Voluntary,<30,699,23,2,4,96000.0,1
22556,Female,19,Group A,Full Time,Wellington,Finance,5/30/2014,Yes,Salary,Voluntary,<30,699,23,8,2,171000.0,5
31814,Male,23,Group B,Full Time,Wellington,Manufacturing,5/30/2014,Yes,Salary,Voluntary,<30,699,23,25,5,62000.0,3
24960,Female,19,Group A,Full Time,Wellington,Exec Mgmt,5/31/2014,Yes,Salary,Voluntary,<30,698,23,8,6,226000.0,3
16738,Female,21,Group B,Full Time,Wellington,Sales & Marketing,6/1/2014,Yes,Salary,Involuntary,<30,697,23,11,12,82000.0,3
4010,Male,24,Group F,Full Time,Auckland,Legal,6/1/2014,No,Salary,Voluntary,<30,697,23,5,3,112000.0,3
2016,Female,52,Group B,Full Time,Christchurch,Facilities,6/3/2014,Yes,Salary,Voluntary,50+,695,23,2,7,44000.0,1
7534,Female,19,Group A,Part Time,Christchurch,Manufacturing,6/3/2014,Yes,Salary,Voluntary,<30,695,23,26,3,55000.0,3
15246,Female,24,Group A,Full Time,Wellington,Research,6/3/2014,No,Salary,Voluntary,<30,695,23,12,3,108000.0,2
1824,Female,19,Group B,Part Time,Auckland,Sales & Marketing,6/4/2014,No,Salary,Voluntary,<30,694,23,15,4,70000.0,5
10602,Female,24,Group B,Full Time,Auckland,Exec Mgmt,6/4/2014,Yes,Salary,Involuntary,<30,694,23,13,15,156000.0,4
5088,Male,53,Group F,Part Time,Dunedin,Legal,6/4/2014,Yes,Salary,Voluntary,50+,694,23,5,3,121000.0,3
29830,Female,20,Group F,Full Time,Manukau,Legal,6/4/2014,No,Hourly,Voluntary,<30,694,23,2,12,125000.0,3
11338,Male,24,Group B,Full Time,Christchurch,Exec Mgmt,6/4/2014,No,Salary,Involuntary,<30,694,23,6,16,279000.0,3
30202,Male,40,Group G,Full Time,Hamilton,Sales & Marketing,6/4/2014,Yes,Salary,Voluntary,30-49,694,23,18,6,41000.0,3
19120,Male,37,Group F,Part Time,Auckland,Finance,6/4/2014,Yes,Hourly,Voluntary,30-49,694,23,11,2,168000.0,3
9658,Male,36,Group A,Contract,Auckland,Facilities,6/5/2014,Yes,Salary,Voluntary,30-49,693,23,12,5,39000.0,4
17350,Female,19,Group B,Contract,Auckland,Facilities,6/5/2014,Yes,Salary,Involuntary,<30,693,23,12,6,50000.0,3
24402,Male,19,Group C,Full Time,Wellington,HR,6/5/2014,Yes,Salary,Voluntary,<30,693,23,1,4,83000.0,3
25432,Male,55,Group A,Full Time,Christchurch,Sales & Marketing,6/5/2014,No,Salary,Voluntary,50+,693,23,31,0,93000.0,3
20438,Male,30,Group B,Full Time,Hamilton,Legal,6/5/2014,Yes,Salary,Involuntary,30-49,693,23,1,2,112000.0,4
27020,Male,26,Group A,Part Time,Auckland,Finance,6/5/2014,Yes,Hourly,Voluntary,<30,693,23,19,2,98000.0,3
3962,Male,35,Group A,Full Time,Wellington,IT,6/5/2014,Yes,Salary,Voluntary,30-49,693,23,11,1,88000.0,2
3390,Female,20,Group A,Full Time,Nelson,Legal,6/5/2014,Yes,Salary,Voluntary,<30,693,23,1,6,99000.0,4
17678,Female,23,Group A,Full Time,Wellington,Research,6/5/2014,Yes,Salary,Involuntary,<30,693,23,11,0,61000.0,3
4134,Female,19,Group A,Contract,Auckland,Manufacturing,6/5/2014,Yes,Hourly,Voluntary,<30,693,23,25,3,52000.0,2
11564,Female,27,Group A,Full Time,Auckland,Manufacturing,6/5/2014,Yes,Salary,Involuntary,<30,693,23,5,2,48000.0,5
17276,Female,32,Group A,Part Time,Nelson,IT,6/6/2014,No,Salary,Involuntary,30-49,692,23,1,2,121000.0,3
26856,Female,17,Group B,Part Time,Auckland,Sales & Marketing,6/6/2014,No,Salary,Voluntary,<30,692,23,12,5,84000.0,2
16438,Male,32,Group A,Full Time,Wellington,IT,6/6/2014,Yes,Salary,Voluntary,30-49,692,23,6,2,119000.0,3
5266,Male,22,Group B,Full Time,Auckland,Manufacturing,6/6/2014,No,Hourly,Voluntary,<30,692,23,19,2,59000.0,4
2400,Female,41,Group A,Full Time,Auckland,HR,6/6/2014,Yes,Hourly,Voluntary,30-49,692,23,1,1,94000.0,5
28252,Male,32,Group A,Part Time,North Shore,HR,6/6/2014,Yes,Salary,Voluntary,30-49,692,23,8,2,76000.0,2
8362,Female,20,Group A,Contract,Wellington,Sales & Marketing,6/7/2014,Yes,Salary,Voluntary,<30,691,23,11,3,86000.0,3
29290,Female,25,Group A,Full Time,Wellington,Research,6/7/2014,No,Hourly,Voluntary,<30,691,23,8,1,74000.0,5
4304,Female,20,Group B,Full Time,Manukau,Facilities,6/7/2014,No,Salary,Voluntary,<30,691,23,12,2,39000.0,4
772,Male,21,Group A,Part Time,Dunedin,Finance,6/10/2014,No,Salary,Voluntary,<30,688,23,11,16,129000.0,3
18864,Female,36,Group A,Full Time,Dunedin,Legal,6/10/2014,Yes,Salary,Voluntary,30-49,688,23,6,3,122000.0,4
30336,Female,20,Group A,Contract,Manukau,IT,6/10/2014,No,Hourly,Voluntary,<30,688,23,5,0,111000.0,3
28078,Female,18,Group F,Full Time,Auckland,Facilities,6/10/2014,No,Salary,Voluntary,<30,688,23,6,3,36000.0,3
32420,Female,23,Group A,Part Time,Hamilton,Exec Mgmt,6/10/2014,Yes,Salary,Voluntary,<30,688,23,2,4,256000.0,4
17716,Male,53,Group A,Contract,Dunedin,Manufacturing,6/11/2014,Yes,Salary,Voluntary,50+,687,23,15,4,73000.0,5
26458,Male,18,Group A,Full Time,Auckland,Sales & Marketing,6/11/2014,No,Hourly,Voluntary,<30,687,23,1,4,89000.0,2
30966,Male,25,Group C,Contract,Auckland,Finance,6/11/2014,Yes,Salary,Voluntary,<30,687,23,18,3,170000.0,3
11402,Male,20,Group B,Part Time,Dunedin,Sales & Marketing,6/11/2014,No,Salary,Involuntary,<30,687,23,12,11,58000.0,3
22070,Female,18,Group B,Full Time,Wellington,Finance,6/11/2014,Yes,Salary,Voluntary,<30,687,23,2,0,130000.0,2
28090,Male,21,Group A,Full Time,Manukau,Legal,6/11/2014,No,Salary,Voluntary,<30,687,23,13,2,127000.0,3
19510,Male,19,Group A,Full Time,Auckland,Legal,6/11/2014,No,Salary,Involuntary,<30,687,23,6,0,93000.0,2
958,Female,18,Group A,Part Time,Hamilton,Exec Mgmt,6/11/2014,Yes,Salary,Voluntary,<30,687,23,6,3,265000.0,3
10282,Female,20,Group A,Full Time,Christchurch,IT,6/11/2014,No,Salary,Involuntary,<30,687,23,8,5,78000.0,3
28774,Female,19,Group D,Full Time,Wellington,Manufacturing,6/11/2014,Yes,Hourly,Voluntary,<30,687,23,12,1,45000.0,5
14218,Female,18,Group A,Full Time,Auckland,Exec Mgmt,6/11/2014,Yes,Salary,Involuntary,<30,687,23,5,1,435000.0,3
30832,Female,19,Group A,Full Time,Hamilton,Sales & Marketing,6/12/2014,Yes,Salary,Voluntary,<30,686,23,27,5,55000.0,3
18142,Male,28,Group A,Full Time,Auckland,Facilities,6/12/2014,No,Salary,Voluntary,<30,686,23,1,5,37000.0,4
21164,Male,25,Group B,Full Time,Christchurch,HR,6/12/2014,Yes,Salary,Involuntary,<30,686,23,12,4,69000.0,4
4956,Male,18,Group A,Contract,Auckland,Finance,6/12/2014,No,Salary,Voluntary,<30,686,23,5,10,152000.0,3
28146,Male,19,Group A,Full Time,Christchurch,Facilities,6/12/2014,Yes,Hourly,Voluntary,<30,686,23,6,2,42000.0,3
6532,Female,28,Group A,Full Time,Nelson,Sales & Marketing,6/12/2014,No,Salary,Voluntary,<30,686,23,6,1,84000.0,2
11424,Female,19,Group B,Full Time,Auckland,Manufacturing,6/12/2014,Yes,Salary,Voluntary,<30,686,23,5,1,70000.0,4
27246,Male,34,Group A,Contract,Auckland,Manufacturing,6/12/2014,Yes,Hourly,Voluntary,30-49,686,23,13,1,58000.0,3
8304,Male,20,Group B,Contract,Christchurch,Facilities,6/12/2014,Yes,Salary,Involuntary,<30,686,23,11,7,42000.0,4
5816,Male,24,Group A,Contract,Manukau,Research,6/12/2014,Yes,Salary,Voluntary,<30,686,23,1,1,63000.0,5
10968,Female,20,Group B,Full Time,Auckland,Research,6/12/2014,Yes,Salary,Involuntary,<30,686,23,5,5,85000.0,3
27988,Female,27,Group A,Full Time,Wellington,HR,6/12/2014,Yes,Salary,Voluntary,<30,686,23,12,1,67000.0,3
10608,Female,32,Group F,Full Time,Dunedin,Exec Mgmt,6/13/2014,Yes,Hourly,Involuntary,30-49,685,23,8,0,337000.0,3
19462,Male,22,Group A,Full Time,Auckland,IT,6/13/2014,Yes,Salary,Involuntary,<30,685,23,21,1,98000.0,4
23774,Female,16,Group A,Full Time,Auckland,Manufacturing,6/13/2014,No,Hourly,Voluntary,<30,685,23,15,13,66000.0,5
6572,Male,23,Group A,Contract,Hamilton,Exec Mgmt,6/13/2014,Yes,Salary,Voluntary,<30,685,23,11,2,358000.0,1
10444,Male,23,Group B,Full Time,North Shore,IT,6/13/2014,No,Salary,Involuntary,<30,685,23,6,4,99000.0,3
26232,Male,21,Group F,Full Time,Wellington,Finance,6/13/2014,No,Hourly,Voluntary,<30,685,23,23,2,148000.0,3
19354,Female,22,Group A,Full Time,Dunedin,Manufacturing,6/13/2014,Yes,Salary,Voluntary,<30,685,23,31,2,43000.0,4
118,Male,21,Group A,Full Time,Nelson,Manufacturing,6/13/2014,Yes,Hourly,Voluntary,<30,685,23,5,0,32000.0,3
18938,Female,25,Group C,Part Time,Nelson,IT,6/13/2014,Yes,Salary,Involuntary,<30,685,23,6,4,94000.0,3
32370,Female,16,Group A,Part Time,Auckland,Exec Mgmt,6/13/2014,Yes,Salary,Voluntary,<30,685,23,15,5,350000.0,3
4918,Male,18,Group A,Full Time,Christchurch,Manufacturing,6/13/2014,Yes,Hourly,Voluntary,<30,685,23,12,0,47000.0,1
31290,Male,38,Group B,Full Time,Hamilton,Manufacturing,6/13/2014,No,Salary,Voluntary,30-49,685,23,12,6,68000.0,3
25176,Female,37,Group A,Full Time,Auckland,HR,6/13/2014,Yes,Salary,Voluntary,30-49,685,23,27,11,81000.0,3
7568,Female,19,Group A,Full Time,Wellington,Legal,6/13/2014,No,Salary,Voluntary,<30,685,23,1,2,84000.0,3
19526,Male,24,Group A,Full Time,Nelson,Finance,6/13/2014,Yes,Hourly,Voluntary,<30,685,23,15,4,105000.0,5
5600,Female,23,Group A,Full Time,Auckland,Sales & Marketing,6/14/2014,Yes,Salary,Voluntary,<30,684,23,12,6,52000.0,2
29442,Female,21,Group A,Part Time,Christchurch,HR,6/14/2014,Yes,Salary,Voluntary,<30,684,23,1,0,63000.0,3
17320,Male,32,Group A,Full Time,Dunedin,Finance,6/17/2014,No,Salary,Involuntary,30-49,681,23,6,6,162000.0,1
32672,Female,17,Group A,Full Time,Christchurch,IT,6/17/2014,No,Salary,Voluntary,<30,681,23,11,0,110000.0,3
27982,Female,22,Group A,Part Time,Auckland,Exec Mgmt,6/17/2014,No,Salary,Voluntary,<30,681,23,11,4,462000.0,2
26606,Male,16,Group A,Part Time,Wellington,Finance,6/17/2014,Yes,Salary,Voluntary,<30,681,23,8,3,138000.0,3
17480,Female,22,Group A,Part Time,Wellington,IT,6/17/2014,Yes,Salary,Voluntary,<30,681,23,1,1,96000.0,3
11444,Male,22,Group B,Part Time,Wellington,Facilities,6/17/2014,Yes,Hourly,Involuntary,<30,681,23,13,13,44000.0,3
4670,Female,27,Group F,Contract,North Shore,Facilities,6/17/2014,No,Salary,Voluntary,<30,681,23,18,1,39000.0,3
4116,Female,23,Group A,Full Time,Auckland,Research,6/17/2014,Yes,Salary,Voluntary,<30,681,23,5,13,102000.0,3
27228,Male,24,Group A,Full Time,Wellington,Finance,6/17/2014,No,Salary,Voluntary,<30,681,23,1,8,162000.0,1
27522,Female,19,Group C,Full Time,Nelson,Manufacturing,6/18/2014,No,Hourly,Voluntary,<30,680,23,8,3,69000.0,3
30444,Male,45,Group A,Full Time,Hamilton,Sales & Marketing,6/18/2014,Yes,Salary,Voluntary,30-49,680,23,6,1,73000.0,1
6812,Female,22,Group A,Full Time,Wellington,Sales & Marketing,6/18/2014,Yes,Salary,Voluntary,<30,680,23,5,0,63000.0,3
26862,Female,24,Group B,Full Time,Hamilton,HR,6/18/2014,Yes,Salary,Voluntary,<30,680,23,19,3,72000.0,4
156,Female,19,Group A,Part Time,Manukau,Finance,6/18/2014,Yes,Salary,Voluntary,<30,680,23,27,1,131000.0,5
10346,Male,19,Group A,Full Time,Auckland,Sales & Marketing,6/18/2014,Yes,Hourly,Involuntary,<30,680,23,11,1,59000.0,3
2642,Male,20,Group A,Contract,Christchurch,Finance,6/18/2014,Yes,Salary,Voluntary,<30,680,23,8,1,128000.0,1
23806,Female,16,Group A,Part Time,Nelson,HR,6/18/2014,No,Salary,Voluntary,<30,680,23,11,1,86000.0,3
30262,Female,30,Group A,Full Time,Wellington,HR,6/18/2014,No,Salary,Voluntary,30-49,680,23,6,2,95000.0,4
4564,Male,20,Group B,Full Time,Dunedin,Exec Mgmt,6/19/2014,Yes,Salary,Voluntary,<30,679,23,11,2,438000.0,2
20540,Male,21,Group A,Full Time,Dunedin,Sales & Marketing,6/19/2014,Yes,Hourly,Involuntary,<30,679,23,2,0,65000.0,3
10988,Male,28,Group B,Contract,Auckland,Sales & Marketing,6/19/2014,Yes,Salary,Voluntary,<30,679,23,21,4,40000.0,2
11300,Male,24,Group B,Full Time,Dunedin,Exec Mgmt,6/19/2014,Yes,Salary,Involuntary,<30,679,23,12,12,367000.0,3
7074,Female,38,Group B,Full Time,Wellington,Facilities,6/19/2014,No,Salary,Voluntary,30-49,679,23,2,11,47000.0,2
28018,Female,49,Group B,Contract,Christchurch,Research,6/19/2014,No,Salary,Voluntary,30-49,679,23,11,0,77000.0,1
21074,Male,27,Group B,Full Time,Auckland,Sales & Marketing,6/19/2014,Yes,Salary,Voluntary,<30,679,23,18,1,60000.0,4
2102,Male,19,Group B,Full Time,Christchurch,IT,6/19/2014,Yes,Hourly,Voluntary,<30,679,23,5,3,79000.0,5
10576,Female,20,Group B,Full Time,Dunedin,Finance,6/19/2014,Yes,Hourly,Voluntary,<30,679,23,18,0,98000.0,4
26052,Male,20,Group A,Full Time,Auckland,Facilities,6/19/2014,Yes,Salary,Voluntary,<30,679,23,12,5,38000.0,2
12842,Male,19,Group B,Full Time,Hamilton,HR,6/19/2014,Yes,Salary,Voluntary,<30,679,23,18,3,76000.0,1
4776,Male,40,Group A,Contract,Hamilton,Facilities,6/19/2014,No,Hourly,Voluntary,30-49,679,23,11,7,48000.0,1
24390,Female,27,Group A,Part Time,Wellington,Exec Mgmt,6/19/2014,Yes,Salary,Voluntary,<30,679,23,12,7,369000.0,3
14422,Male,20,Group B,Full Time,Wellington,HR,6/19/2014,Yes,Salary,Involuntary,<30,679,23,12,0,77000.0,3
28070,Male,20,Group D,Full Time,Auckland,Finance,6/19/2014,No,Salary,Voluntary,<30,679,23,18,3,156000.0,1
3204,Male,32,Group A,Contract,Wellington,Exec Mgmt,6/19/2014,No,Salary,Voluntary,30-49,679,23,1,8,350000.0,3
17122,Male,19,Group B,Full Time,Dunedin,Legal,6/20/2014,No,Hourly,Involuntary,<30,678,23,27,2,102000.0,1
21656,Female,21,Group B,Full Time,Auckland,Research,6/20/2014,Yes,Salary,Involuntary,<30,678,23,18,4,70000.0,3
29838,Male,23,Group B,Full Time,Wellington,Sales & Marketing,6/20/2014,No,Salary,Voluntary,<30,678,23,11,6,68000.0,3
18520,Female,19,Group A,Full Time,Nelson,Finance,6/20/2014,No,Salary,Voluntary,<30,678,23,13,5,137000.0,3
6284,Male,39,Group A,Part Time,Nelson,Exec Mgmt,6/20/2014,Yes,Hourly,Voluntary,30-49,678,23,8,1,480000.0,5
23732,Male,16,Group A,Part Time,Nelson,Exec Mgmt,6/20/2014,Yes,Salary,Voluntary,<30,678,23,11,10,263000.0,3
29382,Male,18,Group B,Full Time,North Shore,Exec Mgmt,6/20/2014,No,Salary,Voluntary,<30,678,23,2,14,224000.0,1
30442,Male,20,Group A,Contract,Auckland,Legal,6/20/2014,Yes,Salary,Voluntary,<30,678,23,12,0,108000.0,3
15886,Female,22,Group B,Full Time,Auckland,Finance,6/20/2014,No,Salary,Voluntary,<30,678,23,2,1,109000.0,3
26978,Female,27,Group B,Full Time,Auckland,IT,6/20/2014,Yes,Salary,Voluntary,<30,678,23,11,5,106000.0,1
14190,Female,21,Group B,Part Time,Auckland,Facilities,6/20/2014,Yes,Salary,Involuntary,<30,678,23,12,2,39000.0,1
3798,Female,21,Group B,Full Time,Wellington,IT,6/21/2014,Yes,Salary,Voluntary,<30,677,23,27,3,62000.0,1
20632,Male,43,Group F,Part Time,Auckland,HR,6/21/2014,Yes,Salary,Involuntary,30-49,677,23,26,6,98000.0,4
17608,Female,22,Group A,Full Time,Auckland,Research,6/24/2014,Yes,Hourly,Involuntary,<30,674,22,15,0,88000.0,3
24378,Female,20,Group D,Contract,Manukau,Research,6/24/2014,Yes,Hourly,Voluntary,<30,674,22,8,13,61000.0,2
5186,Male,24,Group B,Contract,Wellington,Finance,6/24/2014,Yes,Salary,Voluntary,<30,674,22,8,7,100000.0,2
31146,Male,19,Group A,Part Time,Christchurch,IT,6/24/2014,Yes,Salary,Voluntary,<30,674,22,25,8,102000.0,3
32336,Female,16,Group A,Part Time,North Shore,Sales & Marketing,6/24/2014,Yes,Salary,Voluntary,<30,674,22,8,6,44000.0,3
32544,Female,17,Group A,Full Time,Dunedin,Facilities,6/24/2014,Yes,Salary,Voluntary,<30,674,22,12,2,39000.0,4
4930,Male,19,Group B,Contract,Hamilton,Manufacturing,6/24/2014,Yes,Salary,Voluntary,<30,674,22,1,4,34000.0,3
32338,Female,16,Group A,Full Time,Manukau,Sales & Marketing,6/24/2014,Yes,Salary,Voluntary,<30,674,22,2,9,54000.0,3
4392,Female,19,Group B,Full Time,Dunedin,Exec Mgmt,6/24/2014,No,Salary,Voluntary,<30,674,22,6,4,316000.0,2
16382,Male,23,Group B,Full Time,Wellington,Legal,6/24/2014,No,Hourly,Voluntary,<30,674,22,2,0,119000.0,3
13478,Female,56,Group D,Part Time,Hamilton,Research,6/24/2014,Yes,Salary,Involuntary,50+,674,22,6,5,68000.0,3
15264,Female,21,Group A,Full Time,Auckland,HR,6/24/2014,No,Salary,Voluntary,<30,674,22,12,2,81000.0,1
28706,Female,24,Group A,Full Time,Wellington,Facilities,6/24/2014,Yes,Salary,Voluntary,<30,674,22,5,1,37000.0,3
13482,Female,65,Group A,Full Time,Christchurch,Research,6/24/2014,Yes,Salary,Involuntary,50+,674,22,6,1,118000.0,3
4098,Male,21,Group B,Full Time,North Shore,Finance,6/24/2014,No,Salary,Voluntary,<30,674,22,6,6,174000.0,3
32204,Female,18,Group B,Full Time,Nelson,Finance,6/25/2014,No,Salary,Voluntary,<30,673,22,18,2,155000.0,3
4410,Male,30,Group B,Full Time,Christchurch,Sales & Marketing,6/25/2014,Yes,Salary,Voluntary,30-49,673,22,5,5,42000.0,1
12878,Female,61,Group A,Contract,Manukau,Legal,6/25/2014,No,Salary,Voluntary,50+,673,22,11,7,84000.0,4
22744,Male,52,Group A,Full Time,Auckland,IT,6/25/2014,Yes,Salary,Voluntary,50+,673,22,13,2,118000.0,3
6206,Female,22,Group A,Full Time,Auckland,Finance,6/25/2014,No,Salary,Voluntary,<30,673,22,15,4,152000.0,2
4536,Female,23,Group B,Full Time,Auckland,Finance,6/25/2014,Yes,Hourly,Voluntary,<30,673,22,6,14,166000.0,1
30952,Male,21,Group B,Contract,Christchurch,HR,6/25/2014,Yes,Salary,Voluntary,<30,673,22,19,5,53000.0,1
21776,Female,16,Group F,Part Time,Christchurch,Manufacturing,6/25/2014,No,Hourly,Involuntary,<30,673,22,2,6,62000.0,2
932,Male,20,Group A,Part Time,Auckland,Research,6/25/2014,Yes,Salary,Voluntary,<30,673,22,21,10,115000.0,1
13376,Female,18,Group A,Full Time,Auckland,HR,6/25/2014,Yes,Hourly,Involuntary,<30,673,22,19,10,61000.0,3
12338,Female,26,Group B,Full Time,Auckland,Facilities,6/25/2014,Yes,Salary,Involuntary,<30,673,22,15,11,40000.0,3
30200,Male,23,Group B,Full Time,Christchurch,Exec Mgmt,6/25/2014,Yes,Salary,Voluntary,<30,673,22,12,2,330000.0,3
30076,Male,20,Group A,Part Time,Auckland,Legal,6/25/2014,No,Salary,Voluntary,<30,673,22,12,1,104000.0,3
596,Male,22,Group A,Contract,Auckland,IT,6/25/2014,Yes,Salary,Voluntary,<30,673,22,11,0,68000.0,5
30280,Female,19,Group A,Full Time,Auckland,Research,6/25/2014,No,Salary,Voluntary,<30,673,22,18,1,70000.0,3
23890,Male,16,Group A,Full Time,Christchurch,Exec Mgmt,6/26/2014,No,Hourly,Voluntary,<30,672,22,15,1,382000.0,2
10960,Female,22,Group B,Full Time,Auckland,Manufacturing,6/26/2014,Yes,Salary,Involuntary,<30,672,22,1,4,36000.0,3
17670,Female,20,Group B,Full Time,Christchurch,Manufacturing,6/26/2014,Yes,Hourly,Involuntary,<30,672,22,1,1,57000.0,3
3162,Female,18,Group A,Full Time,Dunedin,Research,6/26/2014,Yes,Salary,Voluntary,<30,672,22,8,2,98000.0,2
21536,Male,21,Group A,Full Time,Wellington,HR,6/26/2014,Yes,Salary,Voluntary,<30,672,22,2,2,56000.0,3
7396,Male,23,Group A,Part Time,Christchurch,Facilities,6/26/2014,Yes,Salary,Voluntary,<30,672,22,1,4,36000.0,4
26026,Female,24,Group A,Full Time,North Shore,HR,6/26/2014,Yes,Salary,Voluntary,<30,672,22,11,4,88000.0,5
28136,Male,45,Group A,Contract,Auckland,Legal,6/26/2014,Yes,Salary,Voluntary,30-49,672,22,8,7,105000.0,3
13406,Male,20,Group B,Contract,Hamilton,Research,6/26/2014,Yes,Salary,Involuntary,<30,672,22,5,1,106000.0,3
15262,Female,26,Group C,Part Time,Nelson,Exec Mgmt,6/26/2014,Yes,Salary,Voluntary,<30,672,22,18,4,310000.0,3
14392,Female,18,Group A,Contract,Hamilton,Facilities,6/26/2014,Yes,Salary,Involuntary,<30,672,22,12,4,41000.0,5
4058,Female,18,Group C,Full Time,Auckland,HR,6/26/2014,No,Salary,Voluntary,<30,672,22,5,0,70000.0,3
19756,Male,23,Group B,Contract,Auckland,Exec Mgmt,6/27/2014,Yes,Salary,Voluntary,<30,671,22,12,10,458000.0,2
10406,Male,46,Group B,Contract,Auckland,Manufacturing,6/27/2014,No,Salary,Involuntary,30-49,671,22,26,2,72000.0,2
16952,Male,23,Group A,Full Time,North Shore,Legal,6/27/2014,Yes,Salary,Voluntary,<30,671,22,15,5,96000.0,1
6950,Female,20,Group A,Full Time,North Shore,Facilities,6/27/2014,No,Hourly,Voluntary,<30,671,22,18,1,40000.0,3
12126,Female,19,Group A,Full Time,Nelson,IT,6/27/2014,No,Salary,Involuntary,<30,671,22,13,1,63000.0,4
7956,Male,22,Group B,Full Time,Christchurch,Finance,6/27/2014,Yes,Salary,Involuntary,<30,671,22,5,7,115000.0,2
12336,Female,19,Group B,Full Time,Hamilton,Exec Mgmt,6/27/2014,Yes,Salary,Involuntary,<30,671,22,11,15,335000.0,5
11672,Female,45,Group A,Full Time,Auckland,IT,6/27/2014,Yes,Salary,Involuntary,30-49,671,22,12,1,64000.0,1
7666,Male,21,Group B,Full Time,Nelson,Facilities,6/27/2014,No,Hourly,Involuntary,<30,671,22,18,6,46000.0,3
27544,Female,53,Group A,Part Time,Nelson,Facilities,6/27/2014,Yes,Salary,Voluntary,50+,671,22,11,0,46000.0,5
32860,Female,18,Group A,Full Time,Hamilton,Sales & Marketing,6/27/2014,Yes,Salary,Voluntary,<30,671,22,5,6,66000.0,3
28570,Female,42,Group A,Full Time,Manukau,IT,6/27/2014,Yes,Salary,Voluntary,30-49,671,22,2,2,99000.0,1
28208,Male,21,Group A,Full Time,Auckland,Research,6/27/2014,No,Salary,Voluntary,<30,671,22,8,0,96000.0,4
10312,Male,19,Group A,Full Time,Wellington,Exec Mgmt,6/27/2014,Yes,Salary,Voluntary,<30,671,22,8,0,173000.0,3
14548,Male,20,Group A,Full Time,Dunedin,Sales & Marketing,6/27/2014,Yes,Salary,Involuntary,<30,671,22,15,4,85000.0,2
2304,Male,21,Group A,Contract,Hamilton,Legal,6/28/2014,Yes,Salary,Voluntary,<30,670,22,25,0,130000.0,2
6450,Male,21,Group A,Part Time,Auckland,Legal,6/28/2014,Yes,Salary,Voluntary,<30,670,22,2,1,98000.0,3
11512,Female,23,Group B,Full Time,Dunedin,Finance,7/1/2014,No,Salary,Involuntary,<30,667,22,13,1,166000.0,3
